Cust_id,Network complaints,Data pack complaints,bill complaints,SMS_pack_Complaints,Other Complaints
2019139769,No,No,Yes,No,No
2019139770,No,No,No,Yes,No
2019139771,No,No,No,Yes,No
2019139775,No,No,No,Yes,No
2019139776,No,Yes,No,No,No
2019139778,No,No,No,No,Yes
2019139780,No,Yes,No,No,No
2019139781,No,No,Yes,No,No
2019139788,No,No,Yes,No,No
2019139789,No,No,No,No,Yes
2019139793,Yes,No,No,No,No
2019139794,No,No,No,Yes,No
2019139795,No,No,No,Yes,No
2019139797,No,No,No,Yes,No
2019139798,No,No,Yes,No,No
2019139800,No,No,No,No,Yes
2019139801,No,Yes,No,No,No
2019139802,No,No,Yes,No,No
2019139803,No,No,No,Yes,No
2019139804,No,Yes,No,No,No
2019139807,Yes,No,No,No,No
2019139813,No,Yes,No,No,No
2019139814,Yes,No,No,No,No
2019139815,No,No,No,Yes,No
2019139818,No,No,No,No,Yes
2019139821,No,No,Yes,No,No
2019139824,Yes,No,No,No,No
2019139826,No,No,No,No,Yes
2019139827,Yes,No,No,No,No
2019139830,No,No,Yes,No,No
2019139831,No,No,No,Yes,No
2019139834,No,No,No,Yes,No
2019139835,No,No,Yes,No,No
2019139836,No,No,No,No,Yes
2019139837,Yes,No,No,No,No
2019139839,No,No,Yes,No,No
2019139840,No,Yes,No,No,No
2019139841,No,Yes,No,No,No
2019139845,No,No,No,No,Yes
2019139852,No,No,No,No,Yes
2019139857,Yes,No,No,No,No
2019139859,No,No,No,Yes,No
2019139861,No,No,No,Yes,No
2019139863,No,No,No,Yes,No
2019139865,No,No,No,No,Yes
2019139867,No,No,Yes,No,No
2019139869,No,Yes,No,No,No
2019139872,No,No,Yes,No,No
2019139873,No,Yes,No,No,No
2019139874,Yes,No,No,No,No
2019139895,No,No,No,No,Yes
2019139899,No,Yes,No,No,No
2019139903,No,No,Yes,No,No
2019139908,Yes,No,No,No,No
2019139911,No,Yes,No,No,No
2019139914,No,No,Yes,No,No
2019139917,No,No,No,Yes,No
2019139919,No,Yes,No,No,No
2019139922,No,Yes,No,No,No
2019139923,Yes,No,No,No,No
2019139935,No,No,No,Yes,No
2019139936,No,No,No,No,Yes
2019139938,No,Yes,No,No,No
2019139939,No,No,No,No,Yes
2019139942,No,No,No,Yes,No
2019139943,No,No,No,Yes,No
2019139944,Yes,No,No,No,No
2019139945,Yes,No,No,No,No
2019139946,Yes,No,No,No,No
2019139947,Yes,No,No,No,No
2019139948,No,No,No,No,Yes
2019139949,No,No,No,No,Yes
2019139951,No,Yes,No,No,No
2019139952,Yes,No,No,No,No
2019139954,No,No,No,No,Yes
2019139955,No,No,No,No,Yes
2019139956,No,No,No,Yes,No
2019139957,No,Yes,No,No,No
2019139958,No,Yes,No,No,No
2019139959,No,No,No,Yes,No
2019139960,No,No,Yes,No,No
2019139961,No,No,Yes,No,No
2019139962,No,No,No,No,Yes
2019139965,No,No,Yes,No,No
2019139966,No,No,No,No,Yes
2019139968,Yes,No,No,No,No
2019139969,Yes,No,No,No,No
2019139970,Yes,No,No,No,No
2019139971,Yes,No,No,No,No
2019139972,Yes,No,No,No,No
2019139974,Yes,No,No,No,No
2019139975,No,Yes,No,No,No
2019139976,Yes,No,No,No,No
2019139977,No,No,Yes,No,No
2019139978,No,No,No,Yes,No
2019139979,No,Yes,No,No,No
2019139981,No,No,Yes,No,No
2019139982,Yes,No,No,No,No
2019139985,Yes,No,No,No,No
2019139987,No,No,Yes,No,No
2019139988,No,No,Yes,No,No
2019139989,No,No,No,Yes,No
2019139997,No,Yes,No,No,No
2019139999,No,Yes,No,No,No
2019140000,Yes,No,No,No,No
2019140002,No,No,Yes,No,No
2019140004,Yes,No,No,No,No
2019140007,No,No,No,No,Yes
2019140009,No,No,No,Yes,No
2019140022,No,No,Yes,No,No
2019140025,Yes,No,No,No,No
2019140035,No,No,No,No,Yes
2019140040,No,Yes,No,No,No
2019140042,No,Yes,No,No,No
2019140043,No,No,No,No,Yes
2019140045,No,Yes,No,No,No
2019140046,Yes,No,No,No,No
2019140051,Yes,No,No,No,No
2019140054,No,No,Yes,No,No
2019140055,No,No,No,No,Yes
2019140056,No,Yes,No,No,No
2019140057,Yes,No,No,No,No
2019140059,No,Yes,No,No,No
2019140060,No,No,No,No,Yes
2019140061,Yes,No,No,No,No
2019140062,No,No,No,Yes,No
2019140063,No,No,Yes,No,No
2019140065,Yes,No,No,No,No
2019140066,Yes,No,No,No,No
2019140068,No,No,Yes,No,No
2019140069,No,No,No,No,Yes
2019140073,No,No,Yes,No,No
2019140074,Yes,No,No,No,No
2019140076,No,No,No,Yes,No
2019140079,No,No,No,No,Yes
2019140085,No,No,Yes,No,No
2019140087,No,No,No,Yes,No
2019140091,No,No,No,No,Yes
2019140095,Yes,No,No,No,No
2019140096,Yes,No,No,No,No
2019140098,No,No,No,Yes,No
2019140099,No,No,Yes,No,No
2019140103,No,No,Yes,No,No
2019140104,No,Yes,No,No,No
2019140105,No,No,Yes,No,No
2019140106,No,No,Yes,No,No
2019140107,No,No,No,No,Yes
2019140108,Yes,No,No,No,No
2019140110,Yes,No,No,No,No
2019140111,No,No,No,Yes,No
2019140112,No,No,Yes,No,No
2019140113,No,No,Yes,No,No
2019140114,No,No,No,Yes,No
2019140116,No,No,Yes,No,No
2019140120,Yes,No,No,No,No
2019140121,No,No,No,Yes,No
2019140123,No,Yes,No,No,No
2019140125,No,No,No,No,Yes
2019140126,Yes,No,No,No,No
2019140127,No,Yes,No,No,No
2019140129,No,No,Yes,No,No
2019140133,No,No,No,No,Yes
2019140135,No,Yes,No,No,No
2019140137,No,No,No,Yes,No
2019140141,No,No,No,Yes,No
2019140142,No,No,No,Yes,No
2019140143,No,No,Yes,No,No
2019140146,No,Yes,No,No,No
2019140149,No,Yes,No,No,No
2019140150,No,No,Yes,No,No
2019140152,No,No,No,No,Yes
2019140156,No,No,No,Yes,No
2019140170,No,No,No,Yes,No
2019140173,No,No,No,No,Yes
2019140175,No,No,Yes,No,No
2019140179,No,No,No,Yes,No
2019140183,No,No,No,Yes,No
2019140192,No,Yes,No,No,No
2019140198,No,No,No,Yes,No
2019140218,No,No,Yes,No,No
2019140222,No,Yes,No,No,No
2019140224,No,No,Yes,No,No
2019140227,No,No,Yes,No,No
2019140230,No,No,Yes,No,No
2019140233,No,No,No,Yes,No
2019140243,Yes,No,No,No,No
2019140247,No,Yes,No,No,No
2019140250,No,No,No,Yes,No
2019140254,No,No,No,Yes,No
2019140256,No,No,No,Yes,No
2019140257,No,No,No,No,Yes
2019140260,Yes,No,No,No,No
2019140269,No,No,No,No,Yes
2019140272,No,No,No,Yes,No
2019140277,Yes,No,No,No,No
2019140281,Yes,No,No,No,No
2019140311,No,No,No,No,Yes
2019140312,No,No,Yes,No,No
2019140313,Yes,No,No,No,No
2019140315,No,No,No,Yes,No
2019140317,Yes,No,No,No,No
2019140318,Yes,No,No,No,No
2019140320,No,No,No,No,Yes
2019140322,No,No,No,No,Yes
2019140323,No,Yes,No,No,No
2019140324,No,Yes,No,No,No
2019140325,No,No,No,No,Yes
2019140326,Yes,No,No,No,No
2019140330,No,No,Yes,No,No
2019140331,Yes,No,No,No,No
2019140332,Yes,No,No,No,No
2019140333,No,No,No,Yes,No
2019140334,No,No,Yes,No,No
2019140336,No,No,No,No,Yes
2019140337,No,No,No,Yes,No
2019140339,Yes,No,No,No,No
2019140340,Yes,No,No,No,No
2019140343,Yes,No,No,No,No
2019140347,No,No,Yes,No,No
2019140348,Yes,No,No,No,No
2019140349,Yes,No,No,No,No
2019140350,Yes,No,No,No,No
2019140351,No,Yes,No,No,No
2019140353,No,No,No,No,Yes
2019140354,No,No,Yes,No,No
2019140356,No,No,No,Yes,No
2019140357,Yes,No,No,No,No
2019140358,No,No,Yes,No,No
2019140359,Yes,No,No,No,No
2019140360,No,No,Yes,No,No
2019140361,No,No,No,Yes,No
2019140362,No,No,Yes,No,No
2019140363,No,No,No,Yes,No
2019140365,Yes,No,No,No,No
2019140370,No,Yes,No,No,No
2019140371,No,No,No,No,Yes
2019140372,No,No,No,No,Yes
2019140376,No,No,Yes,No,No
2019140377,No,No,No,Yes,No
2019140379,No,No,Yes,No,No
2019140380,No,Yes,No,No,No
2019140381,No,Yes,No,No,No
2019140382,No,Yes,No,No,No
2019140383,Yes,No,No,No,No
2019140385,No,No,Yes,No,No
2019140386,No,No,Yes,No,No
2019140387,No,No,No,No,Yes
2019140389,Yes,No,No,No,No
2019140390,No,No,No,No,Yes
2019140391,No,Yes,No,No,No
2019140392,No,No,No,No,Yes
2019140393,No,Yes,No,No,No
2019140394,No,No,Yes,No,No
2019140395,No,Yes,No,No,No
2019140397,No,Yes,No,No,No
2019140398,No,No,No,No,Yes
2019140400,No,Yes,No,No,No
2019140402,No,No,Yes,No,No
2019140405,No,Yes,No,No,No
2019140407,No,No,No,No,Yes
2019140408,No,No,No,Yes,No
2019140409,Yes,No,No,No,No
2019140410,No,No,No,Yes,No
2019140411,No,No,No,Yes,No
2019140412,No,No,No,No,Yes
2019140413,No,No,Yes,No,No
2019140414,No,Yes,No,No,No
2019140415,No,No,Yes,No,No
2019140416,No,Yes,No,No,No
2019140417,No,No,Yes,No,No
2019140419,No,Yes,No,No,No
2019140420,No,No,Yes,No,No
2019140421,No,No,Yes,No,No
2019140422,Yes,No,No,No,No
2019140423,No,No,No,No,Yes
2019140435,No,Yes,No,No,No
2019140436,No,No,Yes,No,No
2019140437,No,Yes,No,No,No
2019140440,No,Yes,No,No,No
2019140441,Yes,No,No,No,No
2019140443,Yes,No,No,No,No
2019140444,No,Yes,No,No,No
2019140449,No,No,Yes,No,No
2019140452,Yes,No,No,No,No
2019140453,No,No,Yes,No,No
2019140454,No,No,No,No,Yes
2019140455,No,No,Yes,No,No
2019140457,No,No,No,No,Yes
2019140458,No,No,No,Yes,No
2019140459,Yes,No,No,No,No
2019140460,No,No,No,No,Yes
2019140461,No,No,No,Yes,No
2019140462,No,No,Yes,No,No
2019140466,No,No,No,Yes,No
2019140467,Yes,No,No,No,No
2019140469,Yes,No,No,No,No
2019140470,Yes,No,No,No,No
2019140472,No,No,Yes,No,No
2019140473,Yes,No,No,No,No
2019140474,Yes,No,No,No,No
2019140476,No,No,Yes,No,No
2019140477,No,No,Yes,No,No
2019140480,No,Yes,No,No,No
2019140481,No,No,Yes,No,No
2019140484,No,No,No,Yes,No
2019140485,No,Yes,No,No,No
2019140488,No,No,No,No,Yes
2019140491,No,No,Yes,No,No
2019140493,No,No,Yes,No,No
2019140494,Yes,No,No,No,No
2019140504,No,No,No,No,Yes
2019140505,No,Yes,No,No,No
2019140508,No,No,No,Yes,No
2019140512,No,No,Yes,No,No
2019140515,No,No,No,No,Yes
2019140518,Yes,No,No,No,No
2019140519,No,No,No,Yes,No
2019140527,Yes,No,No,No,No
2019140529,No,Yes,No,No,No
2019140530,Yes,No,No,No,No
2019140533,No,No,No,Yes,No
2019140534,No,No,No,No,Yes
2019140537,No,No,No,Yes,No
2019140538,No,Yes,No,No,No
2019140542,No,Yes,No,No,No
2019140562,No,No,No,No,Yes
2019140563,No,No,Yes,No,No
2019140564,No,No,Yes,No,No
2019140566,No,No,No,Yes,No
2019140567,No,No,Yes,No,No
2019140574,Yes,No,No,No,No
2019140578,Yes,No,No,No,No
2019140585,Yes,No,No,No,No
2019140588,No,No,No,Yes,No
2019140591,No,No,No,No,Yes
2019140594,No,No,Yes,No,No
2019140595,Yes,No,No,No,No
2019140598,No,No,Yes,No,No
2019140603,Yes,No,No,No,No
2019140621,No,No,Yes,No,No
2019140643,No,No,No,Yes,No
2019140659,Yes,No,No,No,No
2019140707,No,No,No,No,Yes
2019140709,No,Yes,No,No,No
2019140727,Yes,No,No,No,No
2019140729,No,No,Yes,No,No
2019140738,No,No,No,No,Yes
2019140770,Yes,No,No,No,No
2019140777,No,No,No,Yes,No
2019140779,No,No,No,Yes,No
2019140780,Yes,No,No,No,No
2019140781,No,Yes,No,No,No
2019140786,No,No,Yes,No,No
2019140790,Yes,No,No,No,No
2019140791,Yes,No,No,No,No
2019140794,No,No,No,Yes,No
2019140795,No,No,Yes,No,No
2019140799,No,No,Yes,No,No
2019140801,No,No,No,No,Yes
2019140802,No,No,No,Yes,No
2019140804,No,No,Yes,No,No
2019140805,Yes,No,No,No,No
2019140807,No,Yes,No,No,No
2019140809,Yes,No,No,No,No
2019140810,Yes,No,No,No,No
2019140811,No,Yes,No,No,No
2019140812,Yes,No,No,No,No
2019140815,No,No,Yes,No,No
2019140819,Yes,No,No,No,No
2019140822,No,Yes,No,No,No
2019140823,No,No,No,Yes,No
2019140825,Yes,No,No,No,No
2019140829,No,Yes,No,No,No
2019140830,No,No,No,No,Yes
2019140831,No,No,No,No,Yes
2019140833,No,No,No,No,Yes
2019140841,Yes,No,No,No,No
2019140856,No,No,No,No,Yes
2019140871,No,No,No,Yes,No
2019140876,Yes,No,No,No,No
2019140902,Yes,No,No,No,No
2019140957,No,Yes,No,No,No
2019140958,No,No,Yes,No,No
2019140959,No,No,Yes,No,No
2019140962,Yes,No,No,No,No
2019140963,No,Yes,No,No,No
2019140971,No,No,No,No,Yes
2019140972,No,No,Yes,No,No
2019140977,No,No,Yes,No,No
2019140980,No,No,No,Yes,No
2019140982,Yes,No,No,No,No
2019140986,No,No,No,Yes,No
2019140987,No,No,Yes,No,No
2019140991,Yes,No,No,No,No
2019140993,No,No,No,Yes,No
2019140994,No,No,No,No,Yes
2019140996,No,No,Yes,No,No
2019140999,Yes,No,No,No,No
2019141002,No,No,Yes,No,No
2019141005,No,No,No,No,Yes
2019141006,No,No,No,No,Yes
2019141007,No,Yes,No,No,No
2019141009,No,Yes,No,No,No
2019141010,Yes,No,No,No,No
2019141012,No,No,No,Yes,No
2019141014,No,No,No,No,Yes
2019141017,No,No,No,Yes,No
2019141018,Yes,No,No,No,No
2019141022,No,No,Yes,No,No
2019141023,Yes,No,No,No,No
2019141026,No,Yes,No,No,No
2019141028,Yes,No,No,No,No
2019141031,Yes,No,No,No,No
2019141032,No,Yes,No,No,No
2019141036,No,Yes,No,No,No
2019141040,No,Yes,No,No,No
2019141044,No,No,Yes,No,No
2019141046,No,No,No,Yes,No
2019141047,Yes,No,No,No,No
2019141049,Yes,No,No,No,No
2019141052,No,No,No,Yes,No
2019141054,No,No,No,Yes,No
2019141057,No,No,Yes,No,No
2019141060,No,No,Yes,No,No
2019141061,No,No,No,Yes,No
2019141068,No,Yes,No,No,No
2019141070,No,No,No,No,Yes
2019141074,Yes,No,No,No,No
2019141081,No,No,No,Yes,No
2019141082,No,Yes,No,No,No
2019141084,Yes,No,No,No,No
2019141088,No,No,No,No,Yes
2019141090,No,No,No,No,Yes
2019141094,No,Yes,No,No,No
2019141100,No,No,No,Yes,No
2019141102,Yes,No,No,No,No
2019141104,No,No,No,Yes,No
2019141108,No,Yes,No,No,No
2019141109,No,No,No,Yes,No
2019141111,No,No,No,Yes,No
2019141112,No,Yes,No,No,No
2019141114,No,No,No,No,Yes
2019141119,No,Yes,No,No,No
2019141120,No,No,No,Yes,No
2019141121,No,No,No,Yes,No
2019141127,No,No,Yes,No,No
2019141128,No,No,No,Yes,No
2019141131,No,No,No,No,Yes
2019141132,No,Yes,No,No,No
2019141137,Yes,No,No,No,No
2019141140,No,No,No,Yes,No
2019141143,No,No,Yes,No,No
2019141144,No,No,No,No,Yes
2019141150,No,No,Yes,No,No
2019141153,No,No,Yes,No,No
2019141155,No,No,No,Yes,No
2019141160,No,No,Yes,No,No
2019141163,No,Yes,No,No,No
2019141167,Yes,No,No,No,No
2019141186,No,No,No,No,Yes
2019141201,No,No,No,No,Yes
2019141207,No,No,No,Yes,No
2019141226,Yes,No,No,No,No
2019141227,No,No,No,No,Yes
2019141238,Yes,No,No,No,No
2019141266,No,No,Yes,No,No
2019141273,No,Yes,No,No,No
2019141305,No,Yes,No,No,No
2019141307,No,Yes,No,No,No
2019141314,Yes,No,No,No,No
2019141346,No,No,No,Yes,No
2019141351,No,No,No,No,Yes
2019141380,No,No,No,No,Yes
2019141396,Yes,No,No,No,No
2019141420,No,Yes,No,No,No
2019141427,No,No,No,Yes,No
2019141428,Yes,No,No,No,No
2019141440,No,No,No,Yes,No
2019141453,No,Yes,No,No,No
2019141467,No,Yes,No,No,No
2019141468,No,Yes,No,No,No
2019141469,No,No,No,No,Yes
2019141472,Yes,No,No,No,No
2019141473,No,No,No,No,Yes
2019141475,No,No,No,No,Yes
2019141476,No,Yes,No,No,No
2019141478,Yes,No,No,No,No
2019141480,Yes,No,No,No,No
2019141481,No,No,No,Yes,No
2019141483,No,Yes,No,No,No
2019141486,No,Yes,No,No,No
2019141487,No,Yes,No,No,No
2019141489,No,Yes,No,No,No
2019141493,No,Yes,No,No,No
2019141496,No,Yes,No,No,No
2019141497,No,Yes,No,No,No
2019141499,No,No,No,Yes,No
2019141503,Yes,No,No,No,No
2019141504,No,No,No,No,Yes
2019141508,No,Yes,No,No,No
2019141509,No,Yes,No,No,No
2019141511,No,No,Yes,No,No
2019141512,No,No,No,Yes,No
2019141515,No,Yes,No,No,No
2019141518,No,No,No,Yes,No
2019141519,No,Yes,No,No,No
2019141522,No,No,No,No,Yes
2019141528,No,Yes,No,No,No
2019141530,No,No,No,Yes,No
2019141531,No,Yes,No,No,No
2019141533,No,No,No,Yes,No
2019141534,No,No,No,Yes,No
2019141535,No,No,No,Yes,No
2019141536,No,No,No,No,Yes
2019141537,No,No,Yes,No,No
2019141540,No,Yes,No,No,No
2019141541,Yes,No,No,No,No
2019141542,No,No,Yes,No,No
2019141543,Yes,No,No,No,No
2019141547,Yes,No,No,No,No
2019141551,No,No,No,No,Yes
2019141552,No,No,Yes,No,No
2019141559,No,Yes,No,No,No
2019141560,No,No,No,Yes,No
2019141569,Yes,No,No,No,No
2019141570,No,Yes,No,No,No
2019141571,No,No,Yes,No,No
2019141572,No,No,No,Yes,No
2019141573,No,No,Yes,No,No
2019141574,No,No,No,No,Yes
2019141576,No,Yes,No,No,No
2019141577,Yes,No,No,No,No
2019141598,No,No,No,No,Yes
2019141615,No,No,No,No,Yes
2019141658,No,Yes,No,No,No
2019141659,No,No,No,Yes,No
2019141660,No,No,Yes,No,No
2019141661,Yes,No,No,No,No
2019141665,No,Yes,No,No,No
2019141667,No,Yes,No,No,No
2019141669,Yes,No,No,No,No
2019141671,No,No,No,Yes,No
2019141672,Yes,No,No,No,No
2019141673,No,Yes,No,No,No
2019141674,No,No,No,Yes,No
2019141678,No,No,No,Yes,No
2019141681,Yes,No,No,No,No
2019141682,No,No,No,Yes,No
2019141684,Yes,No,No,No,No
2019141687,No,No,Yes,No,No
2019141688,No,No,No,Yes,No
2019141689,No,Yes,No,No,No
2019141691,No,No,Yes,No,No
2019141692,No,No,Yes,No,No
2019141694,No,Yes,No,No,No
2019141695,No,No,No,Yes,No
2019141722,No,No,No,No,Yes
2019141723,No,No,No,No,Yes
2019141725,No,No,No,Yes,No
2019141726,No,Yes,No,No,No
2019141733,No,No,No,Yes,No
2019141734,No,No,No,Yes,No
2019141735,No,Yes,No,No,No
2019141737,No,No,No,No,Yes
2019141739,No,Yes,No,No,No
2019141741,Yes,No,No,No,No
2019141745,No,No,No,Yes,No
2019141746,No,No,No,Yes,No
2019141747,Yes,No,No,No,No
2019141750,Yes,No,No,No,No
2019141751,No,No,Yes,No,No
2019141754,No,No,No,Yes,No
2019141759,No,No,Yes,No,No
2019141760,No,No,Yes,No,No
2019141761,No,Yes,No,No,No
2019141764,No,No,No,No,Yes
2019141765,No,No,Yes,No,No
2019141783,No,Yes,No,No,No
2019141805,No,No,No,No,Yes
2019141838,No,Yes,No,No,No
2019141844,No,Yes,No,No,No
2019141856,Yes,No,No,No,No
2019141862,No,No,No,Yes,No
2019141871,No,Yes,No,No,No
2019141897,Yes,No,No,No,No
2019141898,Yes,No,No,No,No
2019141900,No,No,No,Yes,No
2019141908,No,Yes,No,No,No
2019141917,No,No,Yes,No,No
2019141925,Yes,No,No,No,No
2019141926,Yes,No,No,No,No
2019141928,No,No,No,No,Yes
2019141954,No,No,No,Yes,No
2019142000,No,Yes,No,No,No
2019142003,No,No,No,Yes,No
2019142028,No,Yes,No,No,No
2019142029,Yes,No,No,No,No
2019142077,No,Yes,No,No,No
2019142085,No,No,No,Yes,No
2019142087,No,No,No,No,Yes
2019142100,No,No,No,No,Yes
2019142112,Yes,No,No,No,No
2019142114,No,Yes,No,No,No
2019142126,No,No,No,Yes,No
2019142197,No,No,No,No,Yes
2019142210,Yes,No,No,No,No
2019142226,No,No,Yes,No,No
2019142229,No,Yes,No,No,No
2019142235,No,No,Yes,No,No
2019142260,Yes,No,No,No,No
2019142277,No,Yes,No,No,No
2019142307,No,Yes,No,No,No
2019142309,No,Yes,No,No,No
2019142310,No,No,No,No,Yes
2019142313,No,No,Yes,No,No
2019142315,No,Yes,No,No,No
2019142353,No,Yes,No,No,No
2019142356,No,Yes,No,No,No
2019142360,No,No,Yes,No,No
2019142361,No,No,No,Yes,No
2019142371,No,No,Yes,No,No
2019142377,No,No,No,No,Yes
2019142401,Yes,No,No,No,No
2019142430,Yes,No,No,No,No
2019142438,No,No,Yes,No,No
2019142442,No,No,No,Yes,No
2019142446,No,Yes,No,No,No
2019142455,No,No,Yes,No,No
2019142471,No,No,No,No,Yes
2019142477,No,No,Yes,No,No
2019142498,No,No,No,No,Yes
2019142533,No,No,No,Yes,No
2019142542,No,No,No,Yes,No
2019142545,No,Yes,No,No,No
2019142550,Yes,No,No,No,No
2019142554,No,No,No,No,Yes
2019142556,No,No,Yes,No,No
2019142565,No,Yes,No,No,No
2019142584,Yes,No,No,No,No
2019142592,Yes,No,No,No,No
2019142593,No,No,No,No,Yes
2019142594,No,No,No,No,Yes
2019142598,No,No,No,Yes,No
2019142600,No,No,No,No,Yes
2019142601,No,No,Yes,No,No
2019142603,Yes,No,No,No,No
2019142604,No,No,No,Yes,No
2019142610,No,No,Yes,No,No
2019142614,No,No,No,No,Yes
2019142632,No,Yes,No,No,No
2019142641,No,No,Yes,No,No
2019142646,No,No,No,Yes,No
2019142649,Yes,No,No,No,No
2019142664,No,No,No,No,Yes
2019142687,No,Yes,No,No,No
2019142688,No,No,Yes,No,No
2019142694,No,No,No,No,Yes
2019142695,No,No,Yes,No,No
2019142716,No,No,No,No,Yes
2019142718,No,Yes,No,No,No
2019142724,No,No,No,Yes,No
2019142727,No,No,No,Yes,No
2019142729,No,No,No,No,Yes
2019142747,Yes,No,No,No,No
2019142752,No,Yes,No,No,No
2019142758,No,No,Yes,No,No
2019142760,Yes,No,No,No,No
2019142763,Yes,No,No,No,No
2019142766,No,No,No,No,Yes
2019142831,No,No,No,No,Yes
2019142840,No,No,No,No,Yes
2019142842,No,No,No,No,Yes
2019142844,No,No,No,Yes,No
2019142850,No,No,Yes,No,No
2019142851,No,No,Yes,No,No
2019142854,Yes,No,No,No,No
2019142856,Yes,No,No,No,No
2019142878,No,No,Yes,No,No
2019142879,No,No,No,Yes,No
2019142882,No,Yes,No,No,No
2019142883,No,Yes,No,No,No
2019142885,No,No,Yes,No,No
2019142886,No,Yes,No,No,No
2019142890,No,No,No,No,Yes
2019142891,No,No,Yes,No,No
2019142894,No,No,Yes,No,No
2019142895,No,No,No,No,Yes
2019142896,No,Yes,No,No,No
2019142897,No,No,Yes,No,No
2019142898,Yes,No,No,No,No
2019142899,No,No,Yes,No,No
2019142900,Yes,No,No,No,No
2019142901,No,Yes,No,No,No
2019142902,Yes,No,No,No,No
2019142903,No,Yes,No,No,No
2019142905,No,No,No,No,Yes
2019142906,Yes,No,No,No,No
2019142909,No,No,No,No,Yes
2019142910,No,Yes,No,No,No
2019142911,No,No,Yes,No,No
2019142912,No,No,No,No,Yes
2019142917,No,No,No,Yes,No
2019142918,No,No,Yes,No,No
2019142919,Yes,No,No,No,No
2019142922,No,No,No,No,Yes
2019142923,Yes,No,No,No,No
2019142925,No,Yes,No,No,No
2019142926,Yes,No,No,No,No
2019142931,No,No,No,No,Yes
2019142932,No,No,No,No,Yes
2019142933,No,Yes,No,No,No
2019142935,No,No,No,Yes,No
2019142936,Yes,No,No,No,No
2019142939,Yes,No,No,No,No
2019142940,No,No,Yes,No,No
2019142941,No,Yes,No,No,No
2019142946,No,No,Yes,No,No
2019142951,Yes,No,No,No,No
2019142953,No,No,No,No,Yes
2019142956,No,No,No,Yes,No
2019142957,No,Yes,No,No,No
2019142959,No,No,No,Yes,No
2019142961,No,No,No,Yes,No
2019142962,No,No,No,No,Yes
2019142963,Yes,No,No,No,No
2019142964,No,No,Yes,No,No
2019142965,No,No,No,Yes,No
2019142966,No,No,Yes,No,No
2019142967,No,Yes,No,No,No
2019142969,Yes,No,No,No,No
2019142971,No,Yes,No,No,No
2019142973,No,No,No,Yes,No
2019142975,Yes,No,No,No,No
2019142976,No,Yes,No,No,No
2019142978,No,Yes,No,No,No
2019142982,No,No,No,No,Yes
2019142985,No,No,Yes,No,No
2019142992,No,Yes,No,No,No
2019142996,No,No,No,No,Yes
2019142998,No,No,No,No,Yes
2019142999,No,No,Yes,No,No
2019143007,No,No,No,Yes,No
2019143008,Yes,No,No,No,No
2019143009,No,No,Yes,No,No
2019143010,No,No,No,No,Yes
2019143011,No,No,No,Yes,No
2019143013,No,No,Yes,No,No
2019143015,No,Yes,No,No,No
2019143016,No,No,Yes,No,No
2019143018,No,No,Yes,No,No
2019143019,No,No,Yes,No,No
2019143020,Yes,No,No,No,No
2019143021,Yes,No,No,No,No
2019143053,No,No,Yes,No,No
2019143056,No,No,Yes,No,No
2019143065,No,Yes,No,No,No
2019143080,No,No,No,No,Yes
2019143081,Yes,No,No,No,No
2019143085,No,No,No,Yes,No
2019143107,No,No,Yes,No,No
2019143109,No,No,No,No,Yes
2019143148,No,No,No,No,Yes
2019143149,No,No,No,No,Yes
2019143169,Yes,No,No,No,No
2019143199,No,No,No,No,Yes
2019143204,No,No,No,No,Yes
2019143232,No,Yes,No,No,No
2019143251,No,Yes,No,No,No
2019143259,No,No,Yes,No,No
2019143261,No,No,No,No,Yes
2019143264,No,No,No,Yes,No
2019143265,No,Yes,No,No,No
2019143266,No,No,No,No,Yes
2019143267,No,No,No,No,Yes
2019143268,No,No,No,Yes,No
2019143269,No,No,Yes,No,No
2019143271,No,No,No,No,Yes
2019143272,Yes,No,No,No,No
2019143273,No,No,No,No,Yes
2019143275,No,No,Yes,No,No
2019143276,No,No,No,No,Yes
2019143277,Yes,No,No,No,No
2019143278,Yes,No,No,No,No
2019143280,No,No,Yes,No,No
2019143282,No,No,Yes,No,No
2019143283,No,No,No,Yes,No
2019143284,Yes,No,No,No,No
2019143287,No,Yes,No,No,No
2019143293,No,No,No,Yes,No
2019143294,No,No,No,No,Yes
2019143295,No,No,No,No,Yes
2019143298,No,No,No,Yes,No
2019143299,No,No,No,No,Yes
2019143300,No,No,No,Yes,No
2019143301,Yes,No,No,No,No
2019143306,No,No,No,No,Yes
2019143309,No,No,No,No,Yes
2019143313,No,No,No,Yes,No
2019143314,No,No,Yes,No,No
2019143315,No,Yes,No,No,No
2019143316,No,No,Yes,No,No
2019143324,Yes,No,No,No,No
2019143326,No,No,No,Yes,No
2019143329,No,Yes,No,No,No
2019143332,Yes,No,No,No,No
2019143334,No,Yes,No,No,No
2019143340,No,No,Yes,No,No
2019143373,No,No,No,No,Yes
2019143380,No,No,No,No,Yes
2019143382,No,Yes,No,No,No
2019143386,No,No,Yes,No,No
2019143388,No,No,No,Yes,No
2019143402,Yes,No,No,No,No
2019143403,Yes,No,No,No,No
2019143404,No,No,No,No,Yes
2019143407,No,Yes,No,No,No
2019143408,No,No,No,Yes,No
2019143410,No,No,No,Yes,No
2019143411,No,No,Yes,No,No
2019143412,No,No,No,No,Yes
